sku,title,evidence_url,product_url,family,product_type,price,price_band,inventory,weight,weight_unit,weight_band,length,width,height,pack_count,status,merchant_status,merchant_availability,completeness
1684,16x8x4 ECT-32 Kraft Corrugated Shipping Boxes - 25 Bundle,https://packrift.github.io/sku-evidence-cards/sku/1684-16x8x4-ect-32-kraft-corrugated-shipping-boxes-25-bundle/,https://packrift.com/products/16x8x4-ect-32-kraft-corrugated-shipping-boxes-25-bundle,boxes,Boxes - Corrugated,22.51,under-25,500,10.75,POUNDS,10-to-50-lb,16,8,4,25,catalog approved,active,in stock,100
1686,"16x8x6 ECT-32 Kraft Corrugated Boxes - Long Format, 25 Bundle",https://packrift.github.io/sku-evidence-cards/sku/1686-16x8x6-ect-32-kraft-corrugated-boxes-long-format-bundle-of-25/,https://packrift.com/products/16x8x6-ect-32-kraft-corrugated-boxes-long-format-bundle-of-25,boxes,Boxes - Corrugated,18.62,under-25,500,11.94,POUNDS,10-to-50-lb,16,8,6,25,catalog approved,active,in stock,100
1688,"16x8x8 ECT-32 Kraft Corrugated Long Boxes - Easy Pack Design, 25 Bundle",https://packrift.github.io/sku-evidence-cards/sku/1688-16x8x8-ect-32-kraft-corrugated-long-boxes-easy-pack-design-bundle-of-25/,https://packrift.com/products/16x8x8-ect-32-kraft-corrugated-long-boxes-easy-pack-design-bundle-of-25,boxes,Boxes - Corrugated,21.77,under-25,500,14.6,POUNDS,10-to-50-lb,16,8,8,25,catalog approved,active,in stock,100
1693,"16x9x3"" ECT-32 Kraft Corrugated Boxes - Easy-Pack Long Format, 25 Bundle",https://packrift.github.io/sku-evidence-cards/sku/1693-16x9x3-ect-32-kraft-corrugated-boxes-easy-pack-long-format-bundle-of-25/,https://packrift.com/products/16x9x3-ect-32-kraft-corrugated-boxes-easy-pack-long-format-bundle-of-25,boxes,Boxes - Corrugated,20.02,under-25,500,11.82,POUNDS,10-to-50-lb,16,9,3,25,catalog approved,active,in stock,100
1699,"16x9x9 ECT-32 Kraft Corrugated Boxes - Flat Ship, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/1699-16x9x9-ect-32-kraft-corrugated-boxes-flat-ship-bundle-of-25/,https://packrift.com/products/16x9x9-ect-32-kraft-corrugated-boxes-flat-ship-bundle-of-25,boxes,Boxes - Corrugated,41.13,25-to-75,400,16.44,POUNDS,10-to-50-lb,16,9,9,25,catalog approved,active,in stock,100
171010,"17x10x10 ECT-32 Kraft Corrugated Boxes - Easy-Pack Long Format, 25 Bundle",https://packrift.github.io/sku-evidence-cards/sku/171010-17x10x10-ect-32-kraft-corrugated-boxes-easy-pack-long-format-bundle-of-25/,https://packrift.com/products/17x10x10-ect-32-kraft-corrugated-boxes-easy-pack-long-format-bundle-of-25,boxes,Boxes - Corrugated,30.34,25-to-75,500,20.6,POUNDS,10-to-50-lb,17,10,10,25,catalog approved,active,in stock,100
171110,"17.25x11.25x10 ECT-32 Kraft Corrugated Boxes - Printed Material Protection, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/171110-17-25x11-25x10-ect-32-kraft-corrugated-boxes-printed-material-protection-25-pack/,https://packrift.com/products/17-25x11-25x10-ect-32-kraft-corrugated-boxes-printed-material-protection-25-pack,boxes,Boxes - Corrugated,34.13,25-to-75,500,22.98,POUNDS,10-to-50-lb,17.25,11.25,10,0,catalog approved,active,in stock,100
171110W,17.25x11.25x10 White Corrugated Boxes ECT-32 - 25 Pack,https://packrift.github.io/sku-evidence-cards/sku/171110w-17-25x11-25x10-white-corrugated-boxes-ect-32-ai-25-pack/,https://packrift.com/products/17-25x11-25x10-white-corrugated-boxes-ect-32-ai-25-pack,boxes,Boxes - Corrugated,37.28,25-to-75,500,23.24,POUNDS,10-to-50-lb,17.25,11.25,10,25,catalog approved,active,in stock,100
171111,"17.25x11.25x11.5 ECT-32 Kraft Corrugated Boxes - Premium Print Protection, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/171111-17-25x11-25x11-5-ect-32-kraft-corrugated-boxes-premium-print-protection-bundle-of-25/,https://packrift.com/products/17-25x11-25x11-5-ect-32-kraft-corrugated-boxes-premium-print-protection-bundle-of-25,boxes,Boxes - Corrugated,35.89,25-to-75,500,24.4,POUNDS,10-to-50-lb,17.25,11.25,11.5,25,catalog approved,active,in stock,100
171114,"17.25x11.25x14.25 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, Bundle of 20",https://packrift.github.io/sku-evidence-cards/sku/171114-17-25x11-25x14-25-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-20/,https://packrift.com/products/17-25x11-25x14-25-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-20,boxes,Boxes - Corrugated,35.65,25-to-75,400,21.3,POUNDS,10-to-50-lb,17.25,11.25,14.25,20,catalog approved,active,in stock,100
17114,17.25x11.25x4 Kraft Corrugated Boxes ECT-32 Single Wall - Bundle of 25,https://packrift.github.io/sku-evidence-cards/sku/17114-17-25x11-25x4-kraft-corrugated-boxes-ect-32-single-wall-bundle-of-25/,https://packrift.com/products/17-25x11-25x4-kraft-corrugated-boxes-ect-32-single-wall-bundle-of-25,boxes,Boxes - Corrugated,24.43,under-25,500,16.32,POUNDS,10-to-50-lb,17.25,11.25,4,25,catalog approved,active,in stock,100
17115,"17.25x11.25x5 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/17115-17-25x11-25x5-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25/,https://packrift.com/products/17-25x11-25x5-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25,boxes,Boxes - Corrugated,26.02,25-to-75,500,17.88,POUNDS,10-to-50-lb,17.25,11.25,5,25,catalog approved,active,in stock,100
17116,"17.25x11.25x6 ECT-32 Kraft Corrugated Boxes - Printed Material Protection, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/17116-17-25x11-25x6-ect-32-kraft-corrugated-boxes-printed-material-protection-bundle-of-25/,https://packrift.com/products/17-25x11-25x6-ect-32-kraft-corrugated-boxes-printed-material-protection-bundle-of-25,boxes,Boxes - Corrugated,26.68,25-to-75,500,17.78,POUNDS,10-to-50-lb,17.25,11.25,6,25,catalog approved,active,in stock,100
17116R,"17.25x11.5x6 ECT-32 Kraft Corrugated Boxes - Printed Material Protection, 25/Bundle",https://packrift.github.io/sku-evidence-cards/sku/17116r-17-25x11-5x6-ect-32-kraft-corrugated-boxes-printed-material-protection-25-bundle/,https://packrift.com/products/17-25x11-5x6-ect-32-kraft-corrugated-boxes-printed-material-protection-25-bundle,boxes,Boxes - Corrugated,33.38,25-to-75,100,18.66,POUNDS,10-to-50-lb,17.25,11.5,6,0,catalog approved,active,in stock,100
17116W,17.25x11.25x6 White ECT-32 Corrugated Boxes - 25 Pack Bundle,https://packrift.github.io/sku-evidence-cards/sku/17116w-17-25x11-25x6-white-ect-32-corrugated-boxes-25-pack-bundle/,https://packrift.com/products/17-25x11-25x6-white-ect-32-corrugated-boxes-25-pack-bundle,boxes,Boxes - Corrugated,30.45,25-to-75,500,18.96,POUNDS,10-to-50-lb,17.25,11.25,6,25,catalog approved,active,in stock,100
17117,17.25x11.25x7 ECT-32 Kraft Corrugated Boxes - Bulk Shipping (25-Pack),https://packrift.github.io/sku-evidence-cards/sku/17117-17-25x11-25x7-ect-32-kraft-corrugated-boxes-bulk-shipping-25-pack/,https://packrift.com/products/17-25x11-25x7-ect-32-kraft-corrugated-boxes-bulk-shipping-25-pack,boxes,Boxes - Corrugated,28.93,25-to-75,500,19.13,POUNDS,10-to-50-lb,17.25,11.25,7,0,catalog approved,active,in stock,100
17118,"17.25x11.25x8 ECT-32 Kraft Corrugated Boxes - Secure Print Shipping, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/17118-17-25x11-25x8-ect-32-kraft-corrugated-boxes-secure-print-shipping-25-pack/,https://packrift.com/products/17-25x11-25x8-ect-32-kraft-corrugated-boxes-secure-print-shipping-25-pack,boxes,Boxes - Corrugated,28.99,25-to-75,500,20.7,POUNDS,10-to-50-lb,17.25,11.25,8,0,catalog approved,active,in stock,100
17118R,17x11x8 ECT-32 Kraft Corrugated Boxes - Flat Ship Bundle of 25,https://packrift.github.io/sku-evidence-cards/sku/17118r-17x11x8-ect-32-kraft-corrugated-boxes-flat-ship-bundle-of-25/,https://packrift.com/products/17x11x8-ect-32-kraft-corrugated-boxes-flat-ship-bundle-of-25,boxes,Boxes - Corrugated,42.97,25-to-75,500,18.32,POUNDS,10-to-50-lb,17,11,8,25,catalog approved,active,in stock,100
17118W,17 1/4x11 1/4x8 White Corrugated Boxes ECT-32 Single Wall Bundle 25,https://packrift.github.io/sku-evidence-cards/sku/17118w-17-1-4x11-1-4x8-white-corrugated-boxes-ect-32-single-wall-bundle-25/,https://packrift.com/products/17-1-4x11-1-4x8-white-corrugated-boxes-ect-32-single-wall-bundle-25,boxes,Boxes - Corrugated,33.87,25-to-75,300,20.7,POUNDS,10-to-50-lb,17.25,11.25,8,0,catalog approved,active,in stock,100
171210,"17x12x10 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/171210-17x12x10-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack/,https://packrift.com/products/17x12x10-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack,boxes,Boxes - Corrugated,35.66,25-to-75,500,27.9,POUNDS,10-to-50-lb,17,12,10,0,catalog approved,active,in stock,100
171212,17x12x12 ECT-32 Kraft Corrugated Boxes - 25 Bundle Pack,https://packrift.github.io/sku-evidence-cards/sku/171212-17x12x12-ect-32-kraft-corrugated-boxes-25-bundle-pack/,https://packrift.com/products/17x12x12-ect-32-kraft-corrugated-boxes-25-bundle-pack,boxes,Boxes - Corrugated,43.32,25-to-75,500,25.58,POUNDS,10-to-50-lb,17,12,12,25,catalog approved,active,in stock,100
17123,"17.5x12x3 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/17123-17-5x12x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25/,https://packrift.com/products/17-5x12x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25,boxes,Boxes - Corrugated,42.89,25-to-75,300,16.22,POUNDS,10-to-50-lb,17.5,12,3,25,catalog approved,active,in stock,100
17126,"17x12x6 ECT-32 Kraft Corrugated Boxes - Flat-Ship Design, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/17126-17x12x6-ect-32-kraft-corrugated-boxes-ai-flat-ship-design-bundle-of-25/,https://packrift.com/products/17x12x6-ect-32-kraft-corrugated-boxes-ai-flat-ship-design-bundle-of-25,boxes,Boxes - Corrugated,45.96,25-to-75,200,18.82,POUNDS,10-to-50-lb,17,12,6,25,catalog approved,active,in stock,100
171313,17x13x13 ECT-32 Kraft Corrugated Boxes - Bundle of 25,https://packrift.github.io/sku-evidence-cards/sku/171313-17x13x13-ect-32-kraft-corrugated-boxes-bundle-of-25/,https://packrift.com/products/17x13x13-ect-32-kraft-corrugated-boxes-bundle-of-25,boxes,Boxes - Corrugated,43.73,25-to-75,500,29.05,POUNDS,10-to-50-lb,17,13,13,25,catalog approved,active,in stock,100
17135,"17x13x5 ECT-32 Kraft Corrugated Boxes - Shallow Depth Design, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/17135-17x13x5-ect-32-kraft-corrugated-boxes-shallow-depth-design-bundle-of-25/,https://packrift.com/products/17x13x5-ect-32-kraft-corrugated-boxes-shallow-depth-design-bundle-of-25,boxes,Boxes - Corrugated,30.45,25-to-75,500,20.38,POUNDS,10-to-50-lb,17,13,5,25,catalog approved,active,in stock,100
17137,17x13x7 ECT-32 Kraft Corrugated Boxes - Bundle of 25,https://packrift.github.io/sku-evidence-cards/sku/17137-17x13x7-ect-32-kraft-corrugated-boxes-bundle-of-25/,https://packrift.com/products/17x13x7-ect-32-kraft-corrugated-boxes-bundle-of-25,boxes,Boxes - Corrugated,52.85,25-to-75,400,20.88,POUNDS,10-to-50-lb,17,13,7,25,catalog approved,active,in stock,100
171410,"17x14x10 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/171410-17x14x10-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack/,https://packrift.com/products/17x14x10-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack,boxes,Boxes - Corrugated,41.4,25-to-75,500,27.63,POUNDS,10-to-50-lb,17,14,10,0,catalog approved,active,in stock,100
171410R,"17.25x14.25x10"" ECT-32 Kraft Corrugated Boxes - 25/Bundle",https://packrift.github.io/sku-evidence-cards/sku/171410r-17-25x14-25x10-ect-32-kraft-corrugated-boxes-25-bundle/,https://packrift.com/products/17-25x14-25x10-ect-32-kraft-corrugated-boxes-25-bundle,boxes,Boxes - Corrugated,45.48,25-to-75,300,28.75,POUNDS,10-to-50-lb,17.25,14.25,10,0,catalog approved,active,in stock,100
171412,"17x14x12 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/171412-17x14x12-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25/,https://packrift.com/products/17x14x12-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25,boxes,Boxes - Corrugated,44.19,25-to-75,400,30.48,POUNDS,10-to-50-lb,17,14,12,25,catalog approved,active,in stock,100
171414,"17x14x14 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/171414-17x14x14-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack/,https://packrift.com/products/17x14x14-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack,boxes,Boxes - Corrugated,48.13,25-to-75,500,32.98,POUNDS,10-to-50-lb,17,14,14,0,catalog approved,active,in stock,100
17145,"17x14x5 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/17145-17x14x5-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25/,https://packrift.com/products/17x14x5-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25,boxes,Boxes - Corrugated,32.99,25-to-75,500,21.48,POUNDS,10-to-50-lb,17,14,5,25,catalog approved,active,in stock,100
17149,"17x14x9 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/17149-17x14x9-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25/,https://packrift.com/products/17x14x9-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25,boxes,Boxes - Corrugated,41.83,25-to-75,500,26.35,POUNDS,10-to-50-lb,17,14,9,25,catalog approved,active,in stock,100
17178,"17x17x8 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, Bundle of 20",https://packrift.github.io/sku-evidence-cards/sku/17178-17x17x8-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-20/,https://packrift.com/products/17x17x8-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-20,boxes,Boxes - Corrugated,37.94,25-to-75,500,25.38,POUNDS,10-to-50-lb,17,17,8,20,catalog approved,active,in stock,100
1766,"17x6x6 ECT-32 Kraft Corrugated Boxes - Long Item Shipping, 25 Bundle",https://packrift.github.io/sku-evidence-cards/sku/1766-17x6x6-ect-32-kraft-corrugated-boxes-long-item-shipping-bundle-of-25/,https://packrift.com/products/17x6x6-ect-32-kraft-corrugated-boxes-long-item-shipping-bundle-of-25,boxes,Boxes - Corrugated,18.5,under-25,500,10.68,POUNDS,10-to-50-lb,17,6,6,25,catalog approved,active,in stock,100
1777,17x7x7 ECT-32 Kraft Corrugated Boxes - 25 Pack Bundle,https://packrift.github.io/sku-evidence-cards/sku/1777-17x7x7-ect-32-kraft-corrugated-boxes-25-pack-bundle/,https://packrift.com/products/17x7x7-ect-32-kraft-corrugated-boxes-25-pack-bundle,boxes,Boxes - Corrugated,31.11,25-to-75,200,12.86,POUNDS,10-to-50-lb,17,7,7,25,catalog approved,active,in stock,100
1788,"17x8x8"" ECT-32 Kraft Corrugated Boxes - Long Item Shipping, 25 Bundle",https://packrift.github.io/sku-evidence-cards/sku/1788-17x8x8-ect-32-kraft-corrugated-boxes-long-item-shipping-bundle-of-25/,https://packrift.com/products/17x8x8-ect-32-kraft-corrugated-boxes-long-item-shipping-bundle-of-25,boxes,Boxes - Corrugated,22.94,under-25,500,15.94,POUNDS,10-to-50-lb,17,8,8,25,catalog approved,active,in stock,100
1799,17x9x9 ECT-32 Kraft Long Corrugated Boxes - 25 Bundle,https://packrift.github.io/sku-evidence-cards/sku/1799-17x9x9-ect-32-kraft-long-corrugated-boxes-25-bundle/,https://packrift.com/products/17x9x9-ect-32-kraft-long-corrugated-boxes-25-bundle,boxes,Boxes - Corrugated,26.42,25-to-75,500,19.02,POUNDS,10-to-50-lb,17,9,9,25,catalog approved,active,in stock,100
181010,"18x10x10 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, 25-Pack Bundle",https://packrift.github.io/sku-evidence-cards/sku/181010-18x10x10-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack-bundle/,https://packrift.com/products/18x10x10-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack-bundle,boxes,Boxes - Corrugated,31.75,25-to-75,500,21.14,POUNDS,10-to-50-lb,18,10,10,0,catalog approved,active,in stock,100
18104,"18x10x4 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/18104-18x10x4-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25/,https://packrift.com/products/18x10x4-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25,boxes,Boxes - Corrugated,23.13,under-25,500,13.62,POUNDS,10-to-50-lb,18,10,4,25,catalog approved,active,in stock,100
18106,"18x10x6 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/18106-18x10x6-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack/,https://packrift.com/products/18x10x6-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack,boxes,Boxes - Corrugated,24.83,under-25,400,17.32,POUNDS,10-to-50-lb,18,10,6,0,catalog approved,active,in stock,100
18108,"18x10x8 ECT-32 Kraft Corrugated Boxes - Durable Shipping, 25-Pack",https://packrift.github.io/sku-evidence-cards/sku/18108-18x10x8-ect-32-kraft-corrugated-boxes-durable-shipping-25-pack/,https://packrift.com/products/18x10x8-ect-32-kraft-corrugated-boxes-durable-shipping-25-pack,boxes,Boxes - Corrugated,28.31,25-to-75,500,18.6,POUNDS,10-to-50-lb,18,10,8,0,catalog approved,active,in stock,100
181210,"18x12x10 ECT-32 Kraft Corrugated Boxes - Secure Document Shipping, Bundle of 25",https://packrift.github.io/sku-evidence-cards/sku/181210-18x12x10-ect-32-kraft-corrugated-boxes-secure-document-shipping-bundle-of-25/,https://packrift.com/products/18x12x10-ect-32-kraft-corrugated-boxes-secure-document-shipping-bundle-of-25,boxes,Boxes - Corrugated,34.33,25-to-75,500,24.08,POUNDS,10-to-50-lb,18,12,10,25,catalog approved,active,in stock,100
181210R,"18.5x12.5x10 ECT-32 Kraft Corrugated Boxes - Reliable Strength, Bundle of 20",https://packrift.github.io/sku-evidence-cards/sku/181210r-18-5x12-5x10-ect-32-kraft-corrugated-boxes-reliable-strength-bundle-of-20/,https://packrift.com/products/18-5x12-5x10-ect-32-kraft-corrugated-boxes-reliable-strength-bundle-of-20,boxes,Boxes - Corrugated,30.65,25-to-75,500,20.66,POUNDS,10-to-50-lb,18.5,12.5,10,20,catalog approved,active,in stock,100
181212,18x12x12 ECT-32 Kraft Corrugated Boxes - Bundle of 25,https://packrift.github.io/sku-evidence-cards/sku/181212-18x12x12-ect-32-kraft-corrugated-boxes-bundle-of-25/,https://packrift.com/products/18x12x12-ect-32-kraft-corrugated-boxes-bundle-of-25,boxes,Boxes - Corrugated,34.9,25-to-75,400,26.85,POUNDS,10-to-50-lb,18,12,12,25,catalog approved,active,in stock,100
181212R,18.5x12.5x12 ECT-32 Kraft Corrugated Boxes - Bundle of 20,https://packrift.github.io/sku-evidence-cards/sku/181212r-18-5x12-5x12-ect-32-kraft-corrugated-boxes-bundle-of-20/,https://packrift.com/products/18-5x12-5x12-ect-32-kraft-corrugated-boxes-bundle-of-20,boxes,Boxes - Corrugated,38.45,25-to-75,500,23.6,POUNDS,10-to-50-lb,18.5,12.5,12,20,catalog approved,active,in stock,100
181212W,18x12x12 ECT-32 White Corrugated Boxes - 25 Pack Bundle,https://packrift.github.io/sku-evidence-cards/sku/181212w-18x12x12-ect-32-white-corrugated-boxes-25-pack-bundle/,https://packrift.com/products/18x12x12-ect-32-white-corrugated-boxes-25-pack-bundle,boxes,Boxes - Corrugated,46.45,25-to-75,500,27.63,POUNDS,10-to-50-lb,18,12,12,25,catalog approved,active,in stock,100
181214,"18.5x12.5x14 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, Bundle of 20",https://packrift.github.io/sku-evidence-cards/sku/181214-18-5x12-5x14-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-20/,https://packrift.com/products/18-5x12-5x14-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-20,boxes,Boxes - Corrugated,37.23,25-to-75,500,24.66,POUNDS,10-to-50-lb,18.5,12.5,14,20,catalog approved,active,in stock,100
181214R,"18x12x14 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, 25-Pack Bundle",https://packrift.github.io/sku-evidence-cards/sku/181214r-18x12x14-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack-bundle/,https://packrift.com/products/18x12x14-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack-bundle,boxes,Boxes - Corrugated,44.68,25-to-75,500,28.73,POUNDS,10-to-50-lb,18,12,14,0,catalog approved,active,in stock,100
