sku,title,family,product_type,product_url,page_url,price,inventory,material_signals,color_signals,closure_signals,printer_signals,strength_signals,pack_count_signals,source_fingerprint
15107,"15x10x7 ECT-32 Kraft Corrugated Boxes - Flat Ship, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/15x10x7-ect-32-kraft-corrugated-boxes-flat-ship-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/15107-15x10x7-ect-32-kraft-corrugated-boxes-flat-ship-bundle-of-25/,40.82,300,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,374c82848c861fd1
15108,"15x10x8"" ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/15x10x8-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/15108-15x10x8-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack/,26.38,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,91b5c691475b4417
151111,"15x11x11 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/15x11x11-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/151111-15x11x11-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-25/,32.76,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,e11bb582cd60db27
15114,"15x11x4 ECT-32 Kraft Corrugated Boxes - Flat Ship Design, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/15x11x4-ect-32-kraft-corrugated-boxes-flat-ship-design-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/15114-15x11x4-ect-32-kraft-corrugated-boxes-flat-ship-design-bundle-of-25/,32.27,200,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,71a58233821b5e01
15116,15x11x6 ECT-32 Kraft Corrugated Boxes - Bundle of 25,boxes,Boxes - Corrugated,https://packrift.com/products/15x11x6-ect-32-kraft-corrugated-boxes-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/15116-15x11x6-ect-32-kraft-corrugated-boxes-bundle-of-25/,27.44,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,3ee3796d1d3f073d
15117,"15x11x7 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/15x11x7-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/15117-15x11x7-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25/,26.7,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,702f9555d9811c06
15118,"15x11x8 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/15x11x8-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/15118-15x11x8-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack/,33.17,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,cb38a870072fe13e
15119,"15x11x9 ECT-32 Kraft Corrugated Boxes - Reliable Shipping Protection, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/15x11x9-ect-32-kraft-corrugated-boxes-reliable-shipping-protection-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/15119-15x11x9-ect-32-kraft-corrugated-boxes-reliable-shipping-protection-25-pack/,30.87,300,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,67ccc29836f499e0
151210,"15x12x10"" ECT-32 Kraft Corrugated Boxes - File Storage & Shipping, 25-Count Bundle",boxes,Boxes - Corrugated,https://packrift.com/products/15x12x10-ect-32-kraft-corrugated-boxes-file-storage-shipping-25-count-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/151210-15x12x10-ect-32-kraft-corrugated-boxes-file-storage-shipping-25-count-bundle/,32.28,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,,2ef2a522d1b7e481
151210W,15x12x10 ECT-32 White Corrugated Shipping Boxes - 25 Bundle,boxes,Boxes - Corrugated,https://packrift.com/products/15x12x10-ect-32-white-corrugated-shipping-boxes-25-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/151210w-15x12x10-ect-32-white-corrugated-shipping-boxes-25-bundle/,40.07,500,cardboard|corrugated|white,white,,,ect-32,25 bundle,49e36ad04b95fde9
151212,"15x12x12 ECT-32 Kraft Corrugated Boxes - Reliable Strength, 25-Pack Bundle",boxes,Boxes - Corrugated,https://packrift.com/products/15x12x12-ect-32-kraft-corrugated-boxes-reliable-strength-25-pack-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/151212-15x12x12-ect-32-kraft-corrugated-boxes-reliable-strength-25-pack-bundle/,36.6,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,1b0248d710626889
151214,15x12x14 ECT-32 Kraft Corrugated Boxes - Flat Ship Bundle of 25,boxes,Boxes - Corrugated,https://packrift.com/products/15x12x14-ect-32-kraft-corrugated-boxes-flat-ship-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/151214-15x12x14-ect-32-kraft-corrugated-boxes-flat-ship-bundle-of-25/,63.32,100,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,32e682fa3f8f269a
15122CT,"15x12x1.75"" ECT-32 Kraft Corrugated Trays - Bundle of 50",boxes,Boxes - Corrugated,https://packrift.com/products/15x12x1-75-ect-32-kraft-corrugated-trays-bundle-of-50,https://packrift.github.io/exact-attribute-constraint-atlas/skus/15122ct-15x12x1-75-ect-32-kraft-corrugated-trays-bundle-of-50/,39.01,400,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 50,1ac0ddef4f524a6a
15122CTW,"15x12x1.75"" ECT-32 White Corrugated Trays - Bundle of 50",boxes,Boxes - Corrugated,https://packrift.com/products/15x12x1-75-ect-32-white-corrugated-trays-bundle-of-50,https://packrift.github.io/exact-attribute-constraint-atlas/skus/15122ctw-15x12x1-75-ect-32-white-corrugated-trays-bundle-of-50/,42.06,400,cardboard|corrugated|white,white,,,ect-32,bundle of 50,7f49510b52817f44
15123,15x12x3 ECT-32 Kraft Corrugated Boxes - Flat Ship Bundle of 25,boxes,Boxes - Corrugated,https://packrift.com/products/15x12x3-ect-32-kraft-corrugated-boxes-flat-ship-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/15123-15x12x3-ect-32-kraft-corrugated-boxes-flat-ship-bundle-of-25/,33.34,200,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,4b05aabfcb42e64a
15124,"15x12x4 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/15x12x4-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/15124-15x12x4-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25/,24.77,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,9540044942382552
15125,"15x12x5 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/15x12x5-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/15125-15x12x5-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25/,42.38,200,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,a339c4c7c92ae6bd
15126,"15x12x6 ECT-32 Kraft Corrugated Boxes - Strong Stacking, 25-Pack Bundle",boxes,Boxes - Corrugated,https://packrift.com/products/15x12x6-ect-32-kraft-corrugated-boxes-strong-stacking-25-pack-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/15126-15x12x6-ect-32-kraft-corrugated-boxes-strong-stacking-25-pack-bundle/,28.3,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,2396aaddd8d47352
15128,"15x12x8 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/15x12x8-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/15128-15x12x8-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack/,30.66,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,7b8a2e030f421dca
151312,15x13x12 Kraft Corrugated Shipping Boxes ECT-32 - Bundle of 25,boxes,Boxes - Corrugated,https://packrift.com/products/15x13x12-kraft-corrugated-shipping-boxes-ect-32-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/151312-15x13x12-kraft-corrugated-shipping-boxes-ect-32-bundle-of-25/,61.61,400,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,2b9f94ce16df3a83
15137,"15x13x7 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/15x13x7-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/15137-15x13x7-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack/,31.42,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,e4de6c9e8167e409
151520,15x15x20 ECT-32 Kraft Corrugated Boxes - Bundle of 25,boxes,Boxes - Corrugated,https://packrift.com/products/15x15x20-ect-32-kraft-corrugated-boxes-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/151520-15x15x20-ect-32-kraft-corrugated-boxes-bundle-of-25/,58.85,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,e11031cf4e701490
15156,"15x15x6 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/15x15x6-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/15156-15x15x6-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25/,35.59,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,ea91b4572e1cb421
1588,"15x8x8 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/15x8x8-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1588-15x8x8-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack/,21.55,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,88681afd92130a93
1598,"15x9x8 ECT-32 Kraft Corrugated Boxes - Flat Ship, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/15x9x8-ect-32-kraft-corrugated-boxes-flat-ship-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/1598-15x9x8-ect-32-kraft-corrugated-boxes-flat-ship-25-pack/,24.22,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,27d11ecad1ae29dc
161010,16x10x10 ECT-32 Kraft Corrugated Boxes - 25 Pack Bundle,boxes,Boxes - Corrugated,https://packrift.com/products/16x10x10-ect-32-kraft-corrugated-boxes-25-pack-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/161010-16x10x10-ect-32-kraft-corrugated-boxes-25-pack-bundle/,28.26,499,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25 pack,d841001456d87b57
161012,"16x10x12 ECT-32 Kraft Corrugated Boxes - Industrial Strength, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/16x10x12-ect-32-kraft-corrugated-boxes-industrial-strength-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/161012-16x10x12-ect-32-kraft-corrugated-boxes-industrial-strength-bundle-of-25/,33.18,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,ce7bddb7da083eb2
161016,"16x10x16 ECT-32 Kraft Corrugated Boxes - Durable Shipping, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/16x10x16-ect-32-kraft-corrugated-boxes-durable-shipping-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/161016-16x10x16-ect-32-kraft-corrugated-boxes-durable-shipping-25-pack/,37.76,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,e4b85303cb5a6c2f
16104,"16x10x4 ECT-32 Kraft Corrugated Boxes - Shallow Depth Design, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/16x10x4-ect-32-kraft-corrugated-boxes-shallow-depth-design-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/16104-16x10x4-ect-32-kraft-corrugated-boxes-shallow-depth-design-25-pack/,21.67,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,e7613a140bae7cbe
16105,"16x10x5"" ECT-32 Kraft Corrugated Boxes - 25 Bundle",boxes,Boxes - Corrugated,https://packrift.com/products/16x10x5-ect-32-kraft-corrugated-boxes-25-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/16105-16x10x5-ect-32-kraft-corrugated-boxes-25-bundle/,35.66,300,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25 bundle,739f2a82c8606977
16106,16x10x6 ECT-32 Kraft Corrugated Boxes - 25-Pack Bundle,boxes,Boxes - Corrugated,https://packrift.com/products/16x10x6-ect-32-kraft-corrugated-boxes-25-pack-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/16106-16x10x6-ect-32-kraft-corrugated-boxes-25-pack-bundle/,22.51,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,76b8c223980f7e5f
16108,"16x10x8 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/16x10x8-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/16108-16x10x8-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25/,26.7,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,6564d3b81f437df0
161110,16x11x10 ECT-32 Kraft Corrugated Boxes - 25 Pack Bundle,boxes,Boxes - Corrugated,https://packrift.com/products/16x11x10-ect-32-kraft-corrugated-boxes-25-pack-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/161110-16x11x10-ect-32-kraft-corrugated-boxes-25-pack-bundle/,35.54,400,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25 pack,90c41fe0e587dbc6
16119,"16x11x9 ECT-32 Kraft Corrugated Boxes - Standard Strength Shipping, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/16x11x9-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/16119-16x11x9-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack/,31.42,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,9e6a04c66fb9c870
161210,"16x12x10 ECT-32 Kraft Corrugated Boxes - Reliable Strength, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/16x12x10-ect-32-kraft-corrugated-boxes-reliable-strength-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/161210-16x12x10-ect-32-kraft-corrugated-boxes-reliable-strength-bundle-of-25/,31.52,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,09213a47c72cd1e6
161211,"16x12x11"" ECT-32 Kraft Corrugated Boxes - 25 Bundle",boxes,Boxes - Corrugated,https://packrift.com/products/16x12x11-ect-32-kraft-corrugated-boxes-25-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/161211-16x12x11-ect-32-kraft-corrugated-boxes-25-bundle/,56.29,200,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25 bundle,1d62caaeea1a2791
161212,"16x12x12 ECT-32 Kraft Corrugated Boxes - Heavy-Duty Shipping, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/16x12x12-ect-32-kraft-corrugated-boxes-heavy-duty-shipping-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/161212-16x12x12-ect-32-kraft-corrugated-boxes-heavy-duty-shipping-25-pack/,33.49,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32|heavy-duty,25-pack,a915c217f476d1f2
161212DPB,"16x12x12 ECT-32 Kraft Moving Boxes - 1.5 cu ft, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/16x12x12-ect-32-kraft-moving-boxes-1-5-cu-ft-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/161212dpb-16x12x12-ect-32-kraft-moving-boxes-1-5-cu-ft-bundle-of-25/,46.12,500,cardboard|corrugated|kraft,kraft,,,ect-32,bundle of 25,19e6a6dbd76796b7
161212W,16x12x12 ECT-32 White Corrugated Boxes - Bundle of 25,boxes,Boxes - Corrugated,https://packrift.com/products/16x12x12-ect-32-white-corrugated-boxes-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/161212w-16x12x12-ect-32-white-corrugated-boxes-bundle-of-25/,62.46,400,cardboard|corrugated|white,white,,,ect-32,bundle of 25,00c442fc7eb3f10b
161214,"16x12x14"" ECT-32 Kraft Corrugated Shipping Boxes - 25 Bundle",boxes,Boxes - Corrugated,https://packrift.com/products/16x12x14-ect-32-kraft-corrugated-shipping-boxes-25-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/161214-16x12x14-ect-32-kraft-corrugated-shipping-boxes-25-bundle/,70.8,400,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25 bundle,28edcc722737ee07
161216,16x12x16 ECT-32 Kraft Corrugated Boxes - Bulk Bundle of 25,boxes,Boxes - Corrugated,https://packrift.com/products/16x12x16-ect-32-kraft-corrugated-boxes-bulk-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/161216-16x12x16-ect-32-kraft-corrugated-boxes-bulk-bundle-of-25/,68.61,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,ad171fd7153eaf05
16123,"16x12x3"" ECT-32 Kraft Corrugated Boxes - Flat Ship Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/16x12x3-ect-32-kraft-corrugated-boxes-flat-ship-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/16123-16x12x3-ect-32-kraft-corrugated-boxes-flat-ship-bundle-of-25/,36.94,400,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,e701eae1748eee92
16124,"16x12x4 ECT-32 Kraft Corrugated Boxes - Shallow Depth Shipping, 25-Pack",boxes,Boxes - Corrugated,https://packrift.com/products/16x12x4-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/16124-16x12x4-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-25-pack/,24.57,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,b944f52cd84d05f0
16126,16x12x6 ECT-32 Kraft Corrugated Boxes - 25-Pack Bundle,boxes,Boxes - Corrugated,https://packrift.com/products/16x12x6-ect-32-kraft-corrugated-boxes-25-pack-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/16126-16x12x6-ect-32-kraft-corrugated-boxes-25-pack-bundle/,27.51,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25-pack,b5363751208b028c
16127,"16x12x7"" ECT-32 Kraft Corrugated Boxes - Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/16x12x7-ect-32-kraft-corrugated-boxes-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/16127-16x12x7-ect-32-kraft-corrugated-boxes-bundle-of-25/,30.22,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,dbfa2281fe7e2224
16128,"16x12x8 ECT-32 Kraft Corrugated Boxes - Industrial Strength, Bundle of 25",boxes,Boxes - Corrugated,https://packrift.com/products/16x12x8-ect-32-kraft-corrugated-boxes-industrial-strength-bundle-of-25,https://packrift.github.io/exact-attribute-constraint-atlas/skus/16128-16x12x8-ect-32-kraft-corrugated-boxes-industrial-strength-bundle-of-25/,28.99,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,bundle of 25,eccc2d8b7e3f433f
16129,"16.25x12.25x9.31"" ECT-32 Kraft Corrugated Boxes - 25 Bundle",boxes,Boxes - Corrugated,https://packrift.com/products/16-25x12-25x9-31-ect-32-kraft-corrugated-boxes-25-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/16129-16-25x12-25x9-31-ect-32-kraft-corrugated-boxes-25-bundle/,39.05,200,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25 bundle,e26859a9d292d682
16129R,"16x12x9"" ECT-32 Kraft Corrugated Boxes - 25 Pack",boxes,Boxes - Corrugated,https://packrift.com/products/16x12x9-ect-32-kraft-corrugated-boxes-25-pack,https://packrift.github.io/exact-attribute-constraint-atlas/skus/16129r-16x12x9-ect-32-kraft-corrugated-boxes-25-pack/,32.96,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,25 pack,d8789174d784151d
161310,"16x13x10 ECT-32 Kraft Corrugated Boxes - Durable Shipping, 25-Box Bundle",boxes,Boxes - Corrugated,https://packrift.com/products/16x13x10-ect-32-kraft-corrugated-boxes-durable-shipping-25-box-bundle,https://packrift.github.io/exact-attribute-constraint-atlas/skus/161310-16x13x10-ect-32-kraft-corrugated-boxes-durable-shipping-25-box-bundle/,37.67,500,cardboard|corrugated|kraft,brown|kraft,,,ect-32,,98d9566ecbb72dc6
